goals,assists,xg,xa,shots,key_passes,big_chances_created,dribbles,final_third_passes,tackles_won,interceptions,recoveries,clearances,aerials_won,minutes,appearances,player_id,player,slug,team,league,position,season,goals_p90,assists_p90,xg_p90,xa_p90,shots_p90,key_passes_p90,big_chances_created_p90,dribbles_p90,final_third_passes_p90,tackles_won_p90,interceptions_p90,recoveries_p90,clearances_p90,aerials_won_p90
2,3,1.3,1.35,17,21,3,17,119,20,7,54,17,15,1409,21,1534422,Oso,oso,Sevilla,La Liga,Midfielder,2025/26,0.1278,0.1916,0.083,0.0862,1.0859,1.3414,0.1916,1.0859,7.6011,1.2775,0.4471,3.4493,1.0859,0.9581
2,1,1.0,0.74,15,15,0,18,116,8,1,41,2,17,1012,26,997033,Peque Fernández,peque-fernandez,Sevilla,La Liga,Midfielder,2025/26,0.1779,0.0889,0.0889,0.0658,1.334,1.334,0.0,1.6008,10.3162,0.7115,0.0889,3.6462,0.1779,1.5119
3,6,3.17,2.37,41,28,4,21,160,15,7,81,13,20,1608,24,872919,Rubén Vargas,ruben-vargas,Sevilla,La Liga,Midfielder,2025/26,0.1679,0.3358,0.1774,0.1326,2.2948,1.5672,0.2239,1.1754,8.9552,0.8396,0.3918,4.5336,0.7276,1.1194
0,0,0.48,0.04,9,2,0,2,26,8,4,18,50,23,648,12,1003007,Tanguy Nianzou,tanguy-nianzou,Sevilla,La Liga,Defender,2025/26,0.0,0.0,0.0667,0.0056,1.25,0.2778,0.0,0.2778,3.6111,1.1111,0.5556,2.5,6.9444,3.1944
0,2,0.59,1.87,9,18,4,15,207,11,10,49,5,3,1035,22,845693,André Almeida,andre-almeida,Valencia,La Liga,Midfielder,2025/26,0.0,0.1739,0.0513,0.1626,0.7826,1.5652,0.3478,1.3043,18.0,0.9565,0.8696,4.2609,0.4348,0.2609
3,2,4.66,3.47,36,17,6,27,102,11,2,66,6,8,1627,30,827064,Arnaut Danjuma,arnaut-danjuma,Valencia,La Liga,Forward,2025/26,0.1659,0.1106,0.2578,0.1919,1.9914,0.9404,0.3319,1.4935,5.6423,0.6085,0.1106,3.6509,0.3319,0.4425
1,1,0.37,0.81,6,4,2,6,79,5,7,43,30,18,775,19,344751,Baptiste Santamaria,baptiste-santamaria,Valencia,La Liga,Midfielder,2025/26,0.1161,0.1161,0.043,0.0941,0.6968,0.4645,0.2323,0.6968,9.1742,0.5806,0.8129,4.9935,3.4839,2.0903
0,0,0.61,0.13,11,2,0,10,59,23,29,83,194,62,2597,32,996928,César Tárrega,cesar-tarrega,Valencia,La Liga,Defender,2025/26,0.0,0.0,0.0211,0.0045,0.3812,0.0693,0.0,0.3466,2.0447,0.7971,1.005,2.8764,6.7231,2.1486
4,1,2.72,2.23,28,17,4,13,143,15,10,79,11,25,1777,34,998950,Diego López,diego-lopez,Valencia,La Liga,Midfielder,2025/26,0.2026,0.0506,0.1378,0.1129,1.4181,0.861,0.2026,0.6584,7.2425,0.7597,0.5065,4.0011,0.5571,1.2662
0,0,0.57,0.27,6,6,0,10,70,9,8,55,40,11,1157,15,151138,Dimitri Foulquier,dimitri-foulquier,Valencia,La Liga,Defender,2025/26,0.0,0.0,0.0443,0.021,0.4667,0.4667,0.0,0.7779,5.4451,0.7001,0.6223,4.2783,3.1115,0.8557
2,1,1.19,0.52,11,6,1,0,60,15,20,46,88,17,1339,17,814023,Eray Cömert,eray-comert,Valencia,La Liga,Defender,2025/26,0.1344,0.0672,0.08,0.035,0.7394,0.4033,0.0672,0.0,4.0329,1.0082,1.3443,3.0919,5.9149,1.1426
0,3,0.96,2.68,20,23,6,18,157,15,11,79,33,16,1513,27,857482,Filip Ugrinić,filip-ugrinic,Valencia,La Liga,Midfielder,2025/26,0.0,0.1785,0.0571,0.1594,1.1897,1.3681,0.3569,1.0707,9.3391,0.8923,0.6543,4.6993,1.963,0.9518
4,0,1.0,0.83,15,7,1,10,147,27,10,80,40,19,1308,16,609752,Guido Rodríguez,guido-rodriguez,Valencia,La Liga,Midfielder,2025/26,0.2752,0.0,0.0688,0.0571,1.0321,0.4817,0.0688,0.6881,10.1147,1.8578,0.6881,5.5046,2.7523,1.3073
10,0,8.84,0.84,36,17,2,3,76,10,4,39,21,45,1989,36,909119,Hugo Duro,hugo-duro,Valencia,La Liga,Forward,2025/26,0.4525,0.0,0.4,0.038,1.629,0.7692,0.0905,0.1357,3.4389,0.4525,0.181,1.7647,0.9502,2.0362
4,6,3.35,2.77,31,32,6,26,215,17,24,107,25,14,2086,36,1122610,Javier Guerra,javier-guerra,Valencia,La Liga,Midfielder,2025/26,0.1726,0.2589,0.1445,0.1195,1.3375,1.3806,0.2589,1.1218,9.2761,0.7335,1.0355,4.6165,1.0786,0.604
0,0,0.3,0.77,8,14,2,21,80,10,4,54,32,11,970,24,996929,Jesús Vázquez,jesus-vazquez,Valencia,La Liga,Defender,2025/26,0.0,0.0,0.0278,0.0714,0.7423,1.299,0.1856,1.9485,7.4227,0.9278,0.3711,5.0103,2.9691,1.0206
0,0,1.54,0.61,13,5,0,7,109,16,22,51,112,36,1768,21,913695,José Copete,jose-copete,Valencia,La Liga,Defender,2025/26,0.0,0.0,0.0784,0.0311,0.6618,0.2545,0.0,0.3563,5.5486,0.8145,1.1199,2.5962,5.7014,1.8326
1,2,0.81,2.49,13,25,3,11,202,43,23,106,86,23,2461,32,227922,José Luis Gayà,jose-luis-gaya,Valencia,La Liga,Defender,2025/26,0.0366,0.0731,0.0296,0.0911,0.4754,0.9143,0.1097,0.4023,7.3872,1.5725,0.8411,3.8765,3.1451,0.8411
6,1,6.94,2.17,51,16,4,22,105,12,14,51,8,3,1250,27,909966,Largie Ramazani,largie-ramazani,Valencia,La Liga,Forward,2025/26,0.432,0.072,0.4997,0.1562,3.672,1.152,0.288,1.584,7.56,0.864,1.008,3.672,0.576,0.216
1,2,4.05,1.49,34,13,4,16,124,11,4,50,13,25,1366,27,962029,Lucas Beltrán,lucas-beltran,Valencia,La Liga,Forward,2025/26,0.0659,0.1318,0.2668,0.0982,2.2401,0.8565,0.2635,1.0542,8.1698,0.7247,0.2635,3.2943,0.8565,1.6471
3,6,2.29,4.65,43,39,7,36,262,26,18,103,34,4,2636,37,900433,Luis Rioja,luis-rioja,Valencia,La Liga,Midfielder,2025/26,0.1024,0.2049,0.0782,0.1588,1.4681,1.3316,0.239,1.2291,8.9454,0.8877,0.6146,3.5167,1.1608,0.1366
1,0,0.53,0.07,4,1,0,1,17,6,10,22,43,16,544,8,797306,Mouctar Diakhaby,mouctar-diakhaby,Valencia,La Liga,Defender,2025/26,0.1654,0.0,0.0877,0.0116,0.6618,0.1654,0.0,0.1654,2.8125,0.9926,1.6544,3.6397,7.114,2.6471
2,0,3.57,2.1,24,21,1,8,254,33,21,141,66,30,2232,31,826948,Pepelu,pepelu,Valencia,La Liga,Midfielder,2025/26,0.0806,0.0,0.144,0.0847,0.9677,0.8468,0.0403,0.3226,10.2419,1.3306,0.8468,5.6855,2.6613,1.2097
0,0,0.04,0.05,1,1,0,2,23,5,7,19,10,3,353,5,315916,Renzo Saravia,renzo-saravia,Valencia,La Liga,Defender,2025/26,0.0,0.0,0.0102,0.0127,0.255,0.255,0.0,0.5099,5.864,1.2748,1.7847,4.8442,2.5496,0.7649
0,2,0.35,1.87,5,13,3,8,145,23,17,56,27,14,1394,24,851282,Thierry Correia,thierry-correia,Valencia,La Liga,Defender,2025/26,0.0,0.1291,0.0226,0.1207,0.3228,0.8393,0.1937,0.5165,9.3615,1.4849,1.0976,3.6155,1.7432,0.9039
4,2,3.48,1.48,29,10,3,15,51,6,1,32,5,27,1061,25,754710,Umar Sadiq,umar-sadiq,Valencia,La Liga,Forward,2025/26,0.3393,0.1697,0.2952,0.1255,2.4599,0.8483,0.2545,1.2724,4.3261,0.509,0.0848,2.7144,0.4241,2.2903
0,0,0.42,0.5,9,2,0,0,37,12,11,40,43,14,921,13,892521,Unai Núñez,unai-nunez,Valencia,La Liga,Defender,2025/26,0.0,0.0,0.041,0.0489,0.8795,0.1954,0.0,0.0,3.6156,1.1726,1.0749,3.9088,4.202,1.3681
10,5,5.77,3.74,46,37,9,33,263,20,12,111,13,3,2490,37,1012444,Alberto Moleiro,alberto-moleiro,Villarreal,La Liga,Midfielder,2025/26,0.3614,0.1807,0.2086,0.1352,1.6627,1.3373,0.3253,1.1928,9.506,0.7229,0.4337,4.012,0.4699,0.1084
0,0,0.02,0.06,1,1,0,3,32,8,4,19,16,6,356,9,1184541,Alexander Freeman,alexander-freeman,Villarreal,La Liga,Defender,2025/26,0.0,0.0,0.0051,0.0152,0.2528,0.2528,0.0,0.7584,8.0899,2.0225,1.0112,4.8034,4.0449,1.5169
2,0,1.75,0.4,17,9,0,6,51,1,2,25,7,2,655,20,1468090,Alfon González,alfon-gonzalez,Villarreal,La Liga,Forward,2025/26,0.2748,0.0,0.2405,0.055,2.3359,1.2366,0.0,0.8244,7.0076,0.1374,0.2748,3.4351,0.9618,0.2748
1,3,1.13,2.71,11,21,6,20,108,30,29,82,39,3,1690,27,797290,Alfonso Pedraza,alfonso-pedraza,Villarreal,La Liga,Defender,2025/26,0.0533,0.1598,0.0602,0.1443,0.5858,1.1183,0.3195,1.0651,5.7515,1.5976,1.5444,4.3669,2.0769,0.1598
5,4,5.38,1.08,24,16,3,13,82,11,4,23,9,15,1127,25,345195,Ayoze Pérez,ayoze-perez,Villarreal,La Liga,Forward,2025/26,0.3993,0.3194,0.4296,0.0862,1.9166,1.2777,0.2396,1.0382,6.5484,0.8784,0.3194,1.8367,0.7187,1.1979
1,0,0.96,1.35,3,26,3,8,187,28,12,68,15,8,1398,32,39182,Dani Parejo,dani-parejo,Villarreal,La Liga,Midfielder,2025/26,0.0644,0.0,0.0618,0.0869,0.1931,1.6738,0.1931,0.515,12.0386,1.8026,0.7725,4.3777,0.9657,0.515
13,6,11.42,2.49,65,28,7,32,133,4,5,40,6,10,2117,32,1009372,Georges Mikautadze,georges-mikautadze,Villarreal,La Liga,Forward,2025/26,0.5527,0.2551,0.4855,0.1059,2.7633,1.1904,0.2976,1.3604,5.6542,0.1701,0.2126,1.7005,0.2551,0.4251
10,0,6.3,2.27,39,23,4,17,167,8,4,41,17,19,1350,22,146866,Gerard Moreno,gerard-moreno,Villarreal,La Liga,Forward,2025/26,0.6667,0.0,0.42,0.1513,2.6,1.5333,0.2667,1.1333,11.1333,0.5333,0.2667,2.7333,1.1333,1.2667
0,0,0.12,0.18,2,0,0,3,45,13,16,46,56,9,936,13,873189,Juan Foyth,juan-foyth,Villarreal,La Liga,Defender,2025/26,0.0,0.0,0.0115,0.0173,0.1923,0.0,0.0,0.2885,4.3269,1.25,1.5385,4.4231,5.3846,0.8654
8,8,8.26,6.38,63,57,13,59,334,21,16,110,24,18,2396,36,593526,Nicolas Pépé,nicolas-pepe,Villarreal,La Liga,Forward,2025/26,0.3005,0.3005,0.3103,0.2396,2.3664,2.1411,0.4883,2.2162,12.5459,0.7888,0.601,4.1319,0.9015,0.6761
5,2,3.96,2.81,47,24,3,15,249,23,34,111,59,24,2143,30,879694,Pape Gueye,pape-gueye,Villarreal,La Liga,Midfielder,2025/26,0.21,0.084,0.1663,0.118,1.9739,1.0079,0.126,0.63,10.4573,0.9659,1.4279,4.6617,2.4778,1.0079
0,0,0.07,0.18,2,4,1,7,63,35,18,59,108,26,1924,23,1525863,Pau Navarro,pau-navarro,Villarreal,La Liga,Defender,2025/26,0.0,0.0,0.0033,0.0084,0.0936,0.1871,0.0468,0.3274,2.947,1.6372,0.842,2.7599,5.052,1.2162
1,0,0.37,0.65,5,7,2,2,94,22,18,62,141,40,1980,23,984623,Rafa Marín,rafa-marin,Villarreal,La Liga,Defender,2025/26,0.0455,0.0,0.0168,0.0295,0.2273,0.3182,0.0909,0.0909,4.2727,1.0,0.8182,2.8182,6.4091,1.8182
0,0,0.28,0.33,9,3,0,0,132,9,23,87,156,49,2485,32,1087359,Renato Veiga,renato-veiga,Villarreal,La Liga,Defender,2025/26,0.0,0.0,0.0101,0.012,0.326,0.1087,0.0,0.0,4.7807,0.326,0.833,3.1509,5.6499,1.7746
3,6,4.17,3.5,27,27,3,11,274,23,28,133,54,35,2413,34,843678,Santi Comesaña,santi-comesana,Villarreal,La Liga,Midfielder,2025/26,0.1119,0.2238,0.1555,0.1305,1.007,1.007,0.1119,0.4103,10.2196,0.8579,1.0443,4.9606,2.0141,1.3054
1,2,1.08,0.46,15,8,1,14,162,66,29,142,127,38,2384,28,1468046,Santiago Mouriño,santiago-mourino,Villarreal,La Liga,Defender,2025/26,0.0378,0.0755,0.0408,0.0174,0.5663,0.302,0.0378,0.5285,6.1158,2.4916,1.0948,5.3607,4.7945,1.4346
1,4,1.01,2.63,18,21,4,4,159,31,36,73,58,20,1969,31,986245,Sergi Cardona,sergi-cardona,Villarreal,La Liga,Defender,2025/26,0.0457,0.1828,0.0462,0.1202,0.8228,0.9599,0.1828,0.1828,7.2676,1.417,1.6455,3.3367,2.6511,0.9142
7,1,2.06,2.03,27,17,5,21,150,19,21,108,16,3,1835,34,973290,Tajon Buchanan,tajon-buchanan,Villarreal,La Liga,Midfielder,2025/26,0.3433,0.049,0.101,0.0996,1.3243,0.8338,0.2452,1.03,7.3569,0.9319,1.03,5.297,0.7847,0.1471
2,2,3.38,0.48,16,6,3,9,32,5,1,17,8,22,922,27,1172477,Tani Oluwaseyi,oluwaseyi-tani,Villarreal,La Liga,Forward,2025/26,0.1952,0.1952,0.3299,0.0469,1.5618,0.5857,0.2928,0.8785,3.1236,0.4881,0.0976,1.6594,0.7809,2.1475
0,0,0.7,0.44,11,8,0,8,104,6,14,55,18,14,930,25,316148,Thomas Partey,thomas-partey,Villarreal,La Liga,Midfielder,2025/26,0.0,0.0,0.0677,0.0426,1.0645,0.7742,0.0,0.7742,10.0645,0.5806,1.3548,5.3226,1.7419,1.3548
0,1,0.46,0.68,5,8,3,3,116,9,9,28,25,12,713,12,846036,Ben White,ben-white,Arsenal,Premier League,Defender,2025/26,0.0,0.1262,0.0581,0.0858,0.6311,1.0098,0.3787,0.3787,14.6424,1.136,1.136,3.5344,3.1557,1.5147
7,5,7.55,7.16,71,63,12,50,341,21,16,117,11,22,2225,31,934235,Bukayo Saka,bukayo-saka,Arsenal,Premier League,Forward,2025/26,0.2831,0.2022,0.3054,0.2896,2.8719,2.5483,0.4854,2.0225,13.7933,0.8494,0.6472,4.7326,0.4449,0.8899
0,0,0.1,0.63,1,5,0,1,106,19,8,34,47,20,1003,20,1144630,Cristhian Mosquera,cristhian-mosquera,Arsenal,Premier League,Defender,2025/26,0.0,0.0,0.009,0.0565,0.0897,0.4487,0.0,0.0897,9.5115,1.7049,0.7178,3.0508,4.2173,1.7946
4,5,3.17,6.96,40,64,17,14,534,35,37,180,78,50,3099,36,856714,Declan Rice,declan-rice,Arsenal,Premier League,Midfielder,2025/26,0.1162,0.1452,0.0921,0.2021,1.1617,1.8587,0.4937,0.4066,15.5082,1.0165,1.0745,5.2275,2.2652,1.4521
7,2,5.05,2.66,63,16,4,29,228,14,11,79,10,10,1900,33,864921,Eberechi Eze,eberechi-eze,Arsenal,Premier League,Midfielder,2025/26,0.3316,0.0947,0.2392,0.126,2.9842,0.7579,0.1895,1.3737,10.8,0.6632,0.5211,3.7421,0.4737,0.4737
3,0,2.69,0.27,19,3,0,8,40,0,3,19,5,10,421,14,794839,Gabriel Jesus,gabriel-jesus,Arsenal,Premier League,Forward,2025/26,0.6413,0.0,0.5751,0.0577,4.0618,0.6413,0.0,1.7102,8.5511,0.0,0.6413,4.0618,1.0689,2.1378
3,4,2.93,1.82,27,7,5,1,205,20,23,64,182,99,2751,32,869792,Gabriel Magalhães,gabriel-magalhaes,Arsenal,Premier League,Defender,2025/26,0.0981,0.1309,0.0959,0.0595,0.8833,0.229,0.1636,0.0327,6.7067,0.6543,0.7525,2.0938,5.9542,3.2388
1,4,3.99,1.26,29,13,4,22,86,8,1,52,10,8,1079,30,922573,Gabriel Martinelli,gabriel-martinelli,Arsenal,Premier League,Forward,2025/26,0.0834,0.3336,0.3328,0.1051,2.4189,1.0843,0.3336,1.835,7.1733,0.6673,0.0834,4.3373,0.8341,0.6673
3,5,4.77,1.61,25,27,4,13,344,37,24,97,53,40,2457,30,958959,Jurriën Timber,jurrien-timber,Arsenal,Premier League,Defender,2025/26,0.1099,0.1832,0.1747,0.059,0.9158,0.989,0.1465,0.4762,12.6007,1.3553,0.8791,3.5531,1.9414,1.4652
2,3,3.31,0.66,18,11,2,3,63,5,1,14,8,17,583,12,836705,Kai Havertz,kai-havertz,Arsenal,Premier League,Forward,2025/26,0.3087,0.4631,0.511,0.1019,2.7787,1.6981,0.3087,0.4631,9.7256,0.7719,0.1544,2.1612,1.235,2.6244
6,6,5.48,3.56,53,36,8,25,281,17,9,80,14,6,2006,31,135666,Leandro Trossard,leandro-trossard,Arsenal,Premier League,Forward,2025/26,0.2692,0.2692,0.2459,0.1597,2.3779,1.6152,0.3589,1.1216,12.6072,0.7627,0.4038,3.5892,0.6281,0.2692
1,6,1.23,3.67,22,40,6,9,305,8,7,70,6,3,1370,24,547410,Martin Ødegaard,martin-degaard,Arsenal,Premier League,Midfielder,2025/26,0.0657,0.3942,0.0808,0.2411,1.4453,2.6277,0.3942,0.5912,20.0365,0.5255,0.4599,4.5985,0.3942,0.1971
5,1,2.85,2.26,27,19,1,7,414,38,39,116,78,65,3001,38,966837,Martín Zubimendi,martin-zubimendi,Arsenal,Premier League,Midfielder,2025/26,0.15,0.03,0.0855,0.0678,0.8097,0.5698,0.03,0.2099,12.4159,1.1396,1.1696,3.4788,2.3392,1.9494
4,3,3.38,1.46,22,12,4,5,97,13,10,57,19,28,1035,22,592010,Mikel Merino,mikel-merino,Arsenal,Premier League,Midfielder,2025/26,0.3478,0.2609,0.2939,0.127,1.913,1.0435,0.3478,0.4348,8.4348,1.1304,0.8696,4.9565,1.6522,2.4348
0,0,0.11,0.2,2,4,0,8,80,5,5,30,11,6,722,20,1423711,Myles Lewis-Skelly,lewis-skelly-myles,Arsenal,Premier League,Defender,2025/26,0.0,0.0,0.0137,0.0249,0.2493,0.4986,0.0,0.9972,9.9723,0.6233,0.6233,3.7396,1.3712,0.7479
3,1,1.22,2.83,26,22,7,29,171,10,5,35,8,10,1226,26,966547,Noni Madueke,noni-madueke,Arsenal,Premier League,Forward,2025/26,0.2202,0.0734,0.0896,0.2077,1.9086,1.615,0.5139,2.1289,12.553,0.7341,0.367,2.5693,0.5873,0.7341
1,2,0.36,1.63,3,13,2,7,169,27,26,63,88,32,1792,25,1002837,Piero Hincapié,piero-hincapie,Arsenal,Premier League,Defender,2025/26,0.0502,0.1004,0.0181,0.0819,0.1507,0.6529,0.1004,0.3516,8.4877,1.356,1.3058,3.1641,4.4196,1.6071
1,2,3.34,0.76,32,9,0,16,194,19,15,73,50,48,1707,26,957602,Riccardo Calafiori,riccardo-calafiori,Arsenal,Premier League,Defender,2025/26,0.0527,0.1054,0.1761,0.0401,1.6872,0.4745,0.0,0.8436,10.2285,1.0018,0.7909,3.8489,2.6362,2.5308
14,1,12.4,1.94,55,20,4,7,119,5,1,55,19,30,2254,36,804508,Viktor Gyökeres,viktor-gyokeres,Arsenal,Premier League,Forward,2025/26,0.559,0.0399,0.4951,0.0775,2.1961,0.7986,0.1597,0.2795,4.7516,0.1996,0.0399,2.1961,0.7587,1.1979
1,0,0.86,1.42,5,10,1,7,258,22,17,113,133,73,2615,31,941168,William Saliba,william-saliba,Arsenal,Premier League,Defender,2025/26,0.0344,0.0,0.0296,0.0489,0.1721,0.3442,0.0344,0.2409,8.8795,0.7572,0.5851,3.8891,4.5774,2.5124
2,0,1.71,0.7,19,7,0,7,139,30,25,72,59,45,1776,25,923973,Amadou Onana,amadou-onana,Aston Villa,Premier League,Midfielder,2025/26,0.1014,0.0,0.0867,0.0355,0.9628,0.3547,0.0,0.3547,7.0439,1.5203,1.2669,3.6486,2.9899,2.2804
1,3,0.49,0.86,7,15,0,14,198,17,18,65,20,36,1418,18,826204,Boubacar Kamara,boubacar-kamara,Aston Villa,Premier League,Midfielder,2025/26,0.0635,0.1904,0.0311,0.0546,0.4443,0.952,0.0,0.8886,12.567,1.079,1.1425,4.1255,1.2694,2.2849
4,1,4.07,0.34,27,7,0,8,40,3,0,10,2,3,680,21,803039,Donyell Malen,donyell-malen,Aston Villa,Premier League,Forward,2025/26,0.5294,0.1324,0.5387,0.045,3.5735,0.9265,0.0,1.0588,5.2941,0.3971,0.0,1.3235,0.2647,0.3971
1,0,0.53,1.43,11,19,3,6,141,13,15,52,12,9,944,21,867887,Douglas Luiz,douglas-luiz,Aston Villa,Premier League,Midfielder,2025/26,0.0953,0.0,0.0505,0.1363,1.0487,1.8114,0.286,0.572,13.4428,1.2394,1.4301,4.9576,1.1441,0.8581
6,2,3.42,2.29,49,30,5,9,224,27,15,109,20,21,1784,36,783126,Emiliano Buendía,emiliano-buendia,Aston Villa,Premier League,Midfielder,2025/26,0.3027,0.1009,0.1725,0.1155,2.472,1.5135,0.2522,0.454,11.3004,1.3621,0.7567,5.4989,1.009,1.0594
0,0,1.25,0.58,11,5,1,8,177,8,23,108,122,32,3036,34,827679,Ezri Konsa,ezri-konsa,Aston Villa,Premier League,Defender,2025/26,0.0,0.0,0.0371,0.0172,0.3261,0.1482,0.0296,0.2372,5.247,0.2372,0.6818,3.2016,3.6166,0.9486
0,1,1.3,2.41,20,26,5,21,206,32,19,82,64,18,1615,30,976263,Ian Maatsen,ian-maatsen,Aston Villa,Premier League,Defender,2025/26,0.0,0.0557,0.0724,0.1343,1.1146,1.4489,0.2786,1.1703,11.4799,1.7833,1.0588,4.5697,3.5666,1.0031
0,2,0.58,1.94,10,21,3,16,169,3,2,26,9,3,891,23,851100,Jadon Sancho,jadon-sancho,Aston Villa,Premier League,Midfielder,2025/26,0.0,0.202,0.0586,0.196,1.0101,2.1212,0.303,1.6162,17.0707,0.303,0.202,2.6263,0.9091,0.303
5,4,2.96,3.99,28,41,7,19,238,17,12,89,15,11,2169,30,250223,John McGinn,john-mcginn,Aston Villa,Premier League,Midfielder,2025/26,0.2075,0.166,0.1228,0.1656,1.1618,1.7012,0.2905,0.7884,9.8755,0.7054,0.4979,3.6929,0.6224,0.4564
0,0,0.0,0.21,0,2,0,2,94,18,5,43,23,9,1104,28,1089388,Lamare Bogarde,lamare-bogarde,Aston Villa,Premier League,Midfielder,2025/26,0.0,0.0,0.0,0.0171,0.0,0.163,0.0,0.163,7.663,1.4674,0.4076,3.5054,1.875,0.7337
0,1,0.49,1.46,8,12,1,5,65,6,3,31,4,4,466,13,808590,Leon Bailey,leon-bailey,Aston Villa,Premier League,Forward,2025/26,0.0,0.1931,0.0946,0.282,1.5451,2.3176,0.1931,0.9657,12.5536,1.1588,0.5794,5.9871,0.7725,0.7725
0,6,0.72,3.26,14,26,4,4,179,28,15,63,61,35,1866,31,96538,Lucas Digne,lucas-digne,Aston Villa,Premier League,Defender,2025/26,0.0,0.2894,0.0347,0.1572,0.6752,1.254,0.1929,0.1929,8.6334,1.3505,0.7235,3.0386,2.9421,1.6881
3,3,1.19,2.95,30,31,4,11,330,32,22,88,84,32,3020,35,833956,Matty Cash,matty-cash,Aston Villa,Premier League,Defender,2025/26,0.0894,0.0894,0.0355,0.0879,0.894,0.9238,0.1192,0.3278,9.8344,0.9536,0.6556,2.6225,2.5033,0.9536
10,6,6.78,4.3,84,47,13,42,375,23,13,139,32,26,3285,37,948261,Morgan Rogers,morgan-rogers,Aston Villa,Premier League,Midfielder,2025/26,0.274,0.1644,0.1858,0.1178,2.3014,1.2877,0.3562,1.1507,10.274,0.6301,0.3562,3.8082,0.8767,0.7123
16,3,15.14,1.3,83,23,4,26,164,14,6,49,15,36,2852,37,555386,Ollie Watkins,ollie-watkins,Aston Villa,Premier League,Forward,2025/26,0.5049,0.0947,0.4778,0.041,2.6192,0.7258,0.1262,0.8205,5.1753,0.4418,0.1893,1.5463,0.4734,1.136
0,0,1.27,0.37,9,1,0,7,145,14,11,80,61,25,1676,21,864169,Pau Torres,pau-torres,Aston Villa,Premier League,Defender,2025/26,0.0,0.0,0.0682,0.0199,0.4833,0.0537,0.0,0.3759,7.7864,0.7518,0.5907,4.2959,3.2757,1.3425
3,1,1.51,1.35,18,10,4,13,121,10,2,45,10,14,865,21,98435,Ross Barkley,ross-barkley,Aston Villa,Premier League,Midfielder,2025/26,0.3121,0.104,0.1571,0.1405,1.8728,1.0405,0.4162,1.3526,12.5896,1.0405,0.2081,4.6821,1.0405,1.4566
0,0,1.37,0.42,9,5,1,2,82,2,11,47,83,40,1323,17,303638,Tyrone Mings,tyrone-mings,Aston Villa,Premier League,Defender,2025/26,0.0,0.0,0.0932,0.0286,0.6122,0.3401,0.068,0.1361,5.5782,0.1361,0.7483,3.1973,5.6463,2.7211
0,1,0.28,0.12,3,2,1,0,47,3,8,19,34,11,985,17,143334,Victor Lindelöf,victor-lindelof,Aston Villa,Premier League,Defender,2025/26,0.0,0.0914,0.0256,0.011,0.2741,0.1827,0.0914,0.0,4.2944,0.2741,0.731,1.736,3.1066,1.0051
0,4,1.17,3.33,24,32,5,9,281,36,18,94,19,22,1862,25,331737,Youri Tielemans,youri-tielemans,Aston Villa,Premier League,Midfielder,2025/26,0.0,0.1933,0.0566,0.161,1.16,1.5467,0.2417,0.435,13.5822,1.7401,0.87,4.5435,0.9184,1.0634
0,2,0.0,0.25,0,5,1,1,71,12,8,29,38,14,1095,22,44566,Adam Smith,adam-smith,Bournemouth,Premier League,Defender,2025/26,0.0,0.1644,0.0,0.0205,0.0,0.411,0.0822,0.0822,5.8356,0.9863,0.6575,2.3836,3.1233,1.1507
1,5,1.36,2.98,16,32,4,33,368,52,48,188,143,44,3380,38,999028,Adrien Truffert,truffert-adrien,Bournemouth,Premier League,Defender,2025/26,0.0266,0.1331,0.0362,0.0793,0.426,0.8521,0.1065,0.8787,9.7988,1.3846,1.2781,5.0059,3.8077,1.1716
3,1,3.81,2.95,44,28,4,29,265,38,36,195,81,37,2859,37,1104986,Alex Scott,alex-scott,Bournemouth,Premier League,Midfielder,2025/26,0.0944,0.0315,0.1199,0.0929,1.3851,0.8814,0.1259,0.9129,8.3421,1.1962,1.1333,6.1385,2.5498,1.1647
3,1,2.6,1.62,20,16,1,8,129,16,7,61,17,30,1106,31,991478,Amine Adli,amine-adli,Bournemouth,Premier League,Midfielder,2025/26,0.2441,0.0814,0.2116,0.1318,1.6275,1.302,0.0814,0.651,10.4973,1.302,0.5696,4.9638,1.3834,2.4412
0,0,0.02,0.18,1,3,0,0,85,15,12,48,83,35,1286,18,962408,Bafodé Diakité,bafode-diakite,Bournemouth,Premier League,Defender,2025/26,0.0,0.0,0.0014,0.0126,0.07,0.21,0.0,0.0,5.9487,1.0498,0.8398,3.3593,5.8087,2.4495
1,3,5.83,3.3,48,26,8,17,164,13,4,56,15,6,1220,31,855731,David Brooks,david-brooks,Bournemouth,Premier League,Midfielder,2025/26,0.0738,0.2213,0.4301,0.2434,3.541,1.918,0.5902,1.2541,12.0984,0.959,0.2951,4.1311,1.1066,0.4426
13,0,8.35,1.53,52,22,3,15,120,6,9,61,33,8,1690,33,1426228,Eli Junior Kroupi,eli-junior-kroupi,Bournemouth,Premier League,Forward,2025/26,0.6923,0.0,0.4447,0.0815,2.7692,1.1716,0.1598,0.7988,6.3905,0.3195,0.4793,3.2485,1.7574,0.426
6,1,10.59,1.49,70,31,3,16,137,5,8,80,29,47,2759,36,998490,Evanilson,evanilson,Bournemouth,Premier League,Forward,2025/26,0.1957,0.0326,0.3455,0.0486,2.2834,1.0112,0.0979,0.5219,4.469,0.1631,0.261,2.6096,0.946,1.5332
